Date,Price
2022-07-07,1112.659417646425
2022-07-08,1113.6298676109166
2022-07-09,1118.9980263602154
2022-07-10,1113.8654498631602
2022-07-11,1114.5302982338944
2022-07-12,1111.0296941591987
2022-07-13,1117.0049273038228
2022-07-14,1109.388992779904
2022-07-15,1106.594383543546
2022-07-16,1108.4804429188687
2022-07-17,1116.3080630650404
2022-07-18,1115.9793117596755
2022-07-19,1113.2033141262095
2022-07-20,1122.6090994734125
2022-07-21,1115.3690299713312
2022-07-22,1104.3750001882308
2022-07-23,1106.5750724384975
2022-07-24,1104.0648013167342
2022-07-25,1098.9586372310807
2022-07-26,1102.5004194675776
2022-07-27,1103.7194230364335
2022-07-28,1100.8990298827498
2022-07-29,1094.4975078893954
2022-07-30,1098.859794530796
2022-07-31,1102.1108004205894
2022-08-01,1101.6149211016925
2022-08-02,1110.8481060819308
2022-08-03,1105.4976822503002
2022-08-04,1097.8700563956763
2022-08-05,1094.4105160462702
2022-08-06,1094.1825859644928
2022-08-07,1095.3992832111062
2022-08-08,1094.1931029218244
2022-08-09,1095.9533799043961
2022-08-10,1089.6956827834438
2022-08-11,1096.91450580381
2022-08-12,1096.5037499118473
2022-08-13,1102.090229069788
2022-08-14,1103.8038558016765
2022-08-15,1106.0876218974454
2022-08-16,1108.9364582986063
2022-08-17,1111.175001098693
2022-08-18,1114.3886148980307
2022-08-19,1121.0343775486929
2022-08-20,1122.0169833972002
2022-08-21,1125.5620021851428
2022-08-22,1125.1133237137067
2022-08-23,1132.3139097909539
2022-08-24,1128.9319482806577
2022-08-25,1137.9366504452116
2022-08-26,1137.73586069199
2022-08-27,1130.5819851813997
2022-08-28,1131.2225072559536
2022-08-29,1127.8172489685792
2022-08-30,1132.0204667135229
2022-08-31,1128.757346817011
2022-09-01,1126.526429650937
2022-09-02,1117.0787259962094
2022-09-03,1114.817194399964
2022-09-04,1102.6977977668191
2022-09-05,1094.7782836493907
2022-09-06,1098.580356930112
2022-09-07,1102.5093577233663
2022-09-08,1104.6366455322911
2022-09-09,1099.801764816645
2022-09-10,1099.563208035935
2022-09-11,1099.5451953404822
2022-09-12,1093.7533718945194
2022-09-13,1101.2703634033553
2022-09-14,1105.6571748562337
2022-09-15,1104.5523539870853
2022-09-16,1104.686783182058
2022-09-17,1105.7286972217958
2022-09-18,1095.5200228796743
2022-09-19,1094.2841359670713
2022-09-20,1090.8742147270823
2022-09-21,1085.8661146776078
2022-09-22,1084.460613213178
2022-09-23,1093.4490458474256
2022-09-24,1096.6532601537606
2022-09-25,1093.7973652048468
2022-09-26,1096.6602791116275
2022-09-27,1103.6570562945574
2022-09-28,1108.2802247091213
2022-09-29,1108.578376558722
2022-09-30,1105.3436926701943
2022-10-01,1108.8348092382623
2022-10-02,1110.802236165371
2022-10-03,1115.2782022655097
2022-10-04,1118.4540612739195
2022-10-05,1123.7018248505162
2022-10-06,1121.0256487927134
2022-10-07,1127.612619120885
2022-10-08,1128.6006171443469
2022-10-09,1138.9769215074734
2022-10-10,1135.5309824170254
2022-10-11,1144.2108014328517
2022-10-12,1145.200355350165
2022-10-13,1141.9432653320928
2022-10-14,1139.5238361618212
2022-10-15,1137.9220996208496
2022-10-16,1140.0429293528591
2022-10-17,1142.6571067930365
2022-10-18,1139.7886067733436
2022-10-19,1139.6668338120387
2022-10-20,1150.378185605098
2022-10-21,1159.0159014556016
2022-10-22,1161.1975198039718
2022-10-23,1161.387537194813
2022-10-24,1161.9876938284042
2022-10-25,1165.0552836920563
2022-10-26,1159.9413208660642
2022-10-27,1158.6544381789474
2022-10-28,1150.3115178095595
2022-10-29,1152.307633422586
2022-10-30,1155.5436131210995
2022-10-31,1153.1276808096027
2022-11-01,1160.9976146260528
2022-11-02,1154.8687863110413
2022-11-03,1147.546911909992
2022-11-04,1148.669171002792
2022-11-05,1153.9046625158528
2022-11-06,1162.324300973142
2022-11-07,1160.0298796587974
2022-11-08,1165.4232838259538
2022-11-09,1165.2307414784502
2022-11-10,1164.3676049787462
2022-11-11,1168.7859046661797
2022-11-12,1172.0475190582467
2022-11-13,1164.1655582733254
2022-11-14,1171.5482600219548
2022-11-15,1178.4487167926923
2022-11-16,1175.3209032851446
2022-11-17,1177.2999209523316
2022-11-18,1179.7700718837452
2022-11-19,1181.0734407128648
2022-11-20,1178.3219149436377
2022-11-21,1174.9637981039473
2022-11-22,1174.83602774899
2022-11-23,1180.699672845287
2022-11-24,1183.4176736182592
2022-11-25,1181.5646019578287
2022-11-26,1185.4230955110704
2022-11-27,1171.18038240792
2022-11-28,1176.9242109097804
2022-11-29,1168.2256420158901
2022-11-30,1166.4134373088743
2022-12-01,1160.8150878357437
2022-12-02,1154.341680457139
2022-12-03,1160.1458143940317
2022-12-04,1157.8073083874722
2022-12-05,1159.5398277961258
2022-12-06,1159.3052249017298
2022-12-07,1161.6904290378454
2022-12-08,1162.0745384931467
2022-12-09,1155.659577372204
2022-12-10,1160.6409114694397
2022-12-11,1158.172128553633
2022-12-12,1150.3892190603342
2022-12-13,1148.2486432555047
2022-12-14,1155.7524422086763
2022-12-15,1160.0035509192437
2022-12-16,1158.2602902472045
2022-12-17,1156.5140017256124
2022-12-18,1154.9058264695254
2022-12-19,1165.2895663873296
2022-12-20,1167.1992436484875
2022-12-21,1169.3494518844427
2022-12-22,1174.500869154602
2022-12-23,1175.6948149497346
2022-12-24,1174.399604220631
2022-12-25,1173.4178549752062
2022-12-26,1173.0598486781357
2022-12-27,1172.8737374955865
2022-12-28,1176.5118852137716
2022-12-29,1176.771614642808
2022-12-30,1180.4348150288859
2022-12-31,1180.031232128343
2023-01-01,1180.4244080799235
